Employee_ID,Age,Gender,Industry,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Sleep_Quality
EMP4106,58,Female,IT,Hybrid,51,0,2,Low,Depression,No,No Change,2,Neutral,Good
EMP4107,36,Prefer not to say,Manufacturing,Hybrid,21,4,3,Medium,,Yes,Decrease,5,Neutral,Average
EMP4108,27,Non-binary,Healthcare,Onsite,60,6,2,Low,Burnout,Yes,Increase,1,Neutral,Poor
EMP4109,32,Non-binary,Finance,Onsite,27,11,3,Low,Burnout,Yes,No Change,4,Neutral,Average
EMP4110,40,Non-binary,Manufacturing,Remote,51,8,4,Medium,Depression,Yes,Increase,3,Unsatisfied,Good
EMP4111,59,Non-binary,Education,Onsite,29,9,1,High,,Yes,No Change,2,Unsatisfied,Average
EMP4112,55,Male,Finance,Onsite,39,7,4,Medium,Anxiety,Yes,No Change,4,Neutral,Poor
EMP4113,24,Non-binary,Consulting,Remote,53,11,2,High,Burnout,No,No Change,2,Satisfied,Poor
EMP4114,50,Male,Manufacturing,Onsite,27,12,4,Low,Burnout,No,Increase,1,Unsatisfied,Good
EMP4115,49,Non-binary,Retail,Remote,46,2,5,High,Anxiety,No,No Change,3,Neutral,Average
EMP4116,46,Prefer not to say,Manufacturing,Hybrid,42,5,1,Low,Depression,No,Decrease,1,Satisfied,Good
EMP4117,27,Prefer not to say,Consulting,Hybrid,51,6,1,Low,Depression,Yes,No Change,3,Neutral,Average
EMP4118,47,Male,Manufacturing,Onsite,22,3,2,Medium,Depression,No,No Change,1,Unsatisfied,Average
EMP4119,47,Male,Retail,Onsite,40,13,3,High,Burnout,No,No Change,5,Unsatisfied,Poor
EMP4120,41,Prefer not to say,Consulting,Hybrid,35,6,1,High,Burnout,Yes,No Change,3,Neutral,Poor
EMP4121,30,Male,Finance,Onsite,33,9,3,High,Anxiety,No,Decrease,5,Unsatisfied,Average
EMP4122,27,Male,Retail,Remote,45,15,4,High,Depression,Yes,No Change,3,Neutral,Average
EMP4123,48,Female,Healthcare,Hybrid,37,3,1,Medium,Burnout,No,No Change,1,Neutral,Average
EMP4124,28,Female,Education,Remote,41,6,1,Medium,Anxiety,No,Decrease,5,Satisfied,Good
EMP4125,25,Male,IT,Hybrid,52,13,2,Medium,Depression,No,No Change,3,Unsatisfied,Good
EMP4126,31,Prefer not to say,Education,Remote,54,4,5,Low,Depression,No,No Change,4,Unsatisfied,Poor
EMP4127,30,Female,Healthcare,Remote,52,15,5,Low,Burnout,Yes,Decrease,4,Unsatisfied,Average
EMP4128,30,Non-binary,Education,Remote,32,8,3,High,Anxiety,No,Decrease,1,Unsatisfied,Average
EMP4129,55,Male,Education,Onsite,44,13,1,High,Burnout,No,Increase,3,Satisfied,Average
EMP4130,43,Male,Retail,Onsite,57,12,4,Medium,Burnout,No,No Change,1,Neutral,Good
EMP4131,44,Male,Consulting,Onsite,43,10,2,High,,Yes,Decrease,1,Neutral,Poor
EMP4132,54,Non-binary,Retail,Hybrid,54,13,5,High,Depression,Yes,Increase,5,Satisfied,Average
EMP4133,53,Prefer not to say,IT,Hybrid,43,2,4,High,Anxiety,No,Increase,5,Neutral,Average
EMP4134,53,Non-binary,Healthcare,Onsite,32,6,3,High,Depression,Yes,Increase,5,Satisfied,Average
EMP4135,23,Male,Manufacturing,Remote,58,8,4,High,Anxiety,Yes,Increase,4,Neutral,Average
EMP4136,50,Male,Education,Hybrid,45,1,1,Medium,,No,No Change,3,Neutral,Poor
EMP4137,42,Female,Education,Onsite,49,14,2,Low,Depression,Yes,No Change,3,Unsatisfied,Good
EMP4138,47,Non-binary,Consulting,Remote,26,6,2,Medium,Anxiety,Yes,Increase,4,Satisfied,Poor
EMP4139,37,Prefer not to say,Retail,Onsite,39,3,5,High,Anxiety,No,Increase,2,Satisfied,Good
EMP4140,40,Non-binary,IT,Hybrid,28,4,2,Low,Anxiety,Yes,No Change,4,Satisfied,Poor
EMP4141,43,Prefer not to say,Retail,Remote,53,2,2,Medium,,Yes,No Change,4,Unsatisfied,Good
EMP4142,33,Non-binary,Manufacturing,Hybrid,22,5,3,Low,,Yes,Increase,4,Neutral,Good
EMP4143,53,Prefer not to say,Education,Onsite,57,14,3,High,Depression,Yes,No Change,4,Unsatisfied,Good
EMP4144,39,Male,Healthcare,Hybrid,57,8,3,Medium,Burnout,No,No Change,3,Satisfied,Good
EMP4145,44,Non-binary,IT,Onsite,59,0,2,Low,Depression,Yes,Decrease,1,Unsatisfied,Good
EMP4146,41,Female,IT,Hybrid,32,3,4,Low,Anxiety,No,Decrease,1,Unsatisfied,Average
EMP4147,49,Female,Manufacturing,Hybrid,54,3,1,High,Burnout,Yes,No Change,1,Satisfied,Average
EMP4148,27,Non-binary,Healthcare,Onsite,59,4,3,Low,,No,Increase,5,Unsatisfied,Poor
EMP4149,36,Male,Retail,Hybrid,20,4,4,Low,Burnout,Yes,Increase,3,Unsatisfied,Average
EMP4150,26,Non-binary,Manufacturing,Remote,52,2,2,High,,No,Increase,1,Unsatisfied,Poor
EMP4151,36,Non-binary,IT,Hybrid,33,10,3,High,,No,Increase,1,Unsatisfied,Average
EMP4152,47,Male,IT,Onsite,34,4,5,Medium,,Yes,No Change,3,Satisfied,Good
EMP4153,53,Male,Finance,Remote,30,8,3,Medium,Anxiety,No,Decrease,4,Satisfied,Poor
EMP4154,22,Prefer not to say,Retail,Onsite,22,8,3,Low,Depression,No,Decrease,3,Unsatisfied,Poor
EMP4155,33,Male,Finance,Hybrid,25,14,5,Low,Anxiety,No,Increase,1,Unsatisfied,Average
EMP4156,31,Prefer not to say,Manufacturing,Remote,60,9,3,Low,Burnout,No,No Change,2,Satisfied,Good
EMP4157,59,Non-binary,Consulting,Onsite,33,13,4,Medium,Depression,No,Decrease,4,Unsatisfied,Poor
EMP4158,22,Prefer not to say,Healthcare,Onsite,51,15,1,Medium,Depression,Yes,No Change,1,Unsatisfied,Average
EMP4159,28,Prefer not to say,Consulting,Onsite,60,11,1,Low,Burnout,No,Decrease,4,Satisfied,Average
EMP4160,33,Prefer not to say,Consulting,Hybrid,45,2,3,Medium,Anxiety,Yes,Decrease,3,Unsatisfied,Average
EMP4161,37,Male,Manufacturing,Remote,55,9,5,Low,Depression,No,No Change,2,Satisfied,Poor
EMP4162,40,Non-binary,Education,Hybrid,22,4,3,Medium,Depression,No,No Change,2,Unsatisfied,Poor
EMP4163,40,Male,Education,Hybrid,48,3,3,Low,Depression,No,Decrease,4,Unsatisfied,Good
EMP4164,50,Prefer not to say,Education,Onsite,60,13,5,Low,Burnout,Yes,Decrease,2,Neutral,Poor
EMP4165,37,Prefer not to say,Finance,Hybrid,23,3,2,High,Burnout,No,Decrease,1,Unsatisfied,Good
EMP4166,40,Prefer not to say,Finance,Hybrid,44,10,5,Medium,Anxiety,No,No Change,2,Satisfied,Good
EMP4167,51,Male,Education,Onsite,51,5,4,Medium,Depression,Yes,Decrease,5,Satisfied,Good
EMP4168,35,Male,Retail,Onsite,24,3,3,Low,Depression,No,Decrease,3,Unsatisfied,Average
EMP4169,44,Non-binary,IT,Onsite,41,9,5,High,,Yes,Decrease,4,Unsatisfied,Average
EMP4170,33,Female,Retail,Remote,20,10,2,High,Burnout,Yes,No Change,4,Neutral,Poor
EMP4171,53,Female,IT,Onsite,44,0,2,Low,,Yes,No Change,5,Satisfied,Good
EMP4172,50,Prefer not to say,IT,Remote,37,10,5,Medium,,Yes,No Change,1,Unsatisfied,Good
EMP4173,58,Non-binary,Retail,Hybrid,48,6,5,Low,Burnout,No,No Change,3,Neutral,Poor
EMP4174,44,Non-binary,Finance,Hybrid,42,15,1,Medium,Depression,Yes,Increase,1,Unsatisfied,Average
EMP4175,45,Male,Finance,Onsite,57,10,4,Low,Burnout,Yes,Increase,2,Unsatisfied,Poor
EMP4176,53,Prefer not to say,IT,Onsite,39,4,5,Low,Burnout,Yes,Decrease,5,Satisfied,Poor
EMP4177,45,Female,Healthcare,Hybrid,34,14,1,Low,Anxiety,Yes,Increase,1,Unsatisfied,Good
EMP4178,23,Male,Education,Onsite,22,4,3,High,Depression,No,No Change,1,Unsatisfied,Average
EMP4179,44,Female,Finance,Hybrid,29,5,5,Low,Anxiety,No,No Change,3,Unsatisfied,Average
EMP4180,44,Prefer not to say,Consulting,Onsite,59,3,3,High,Depression,No,Increase,5,Neutral,Average
EMP4181,52,Female,Retail,Onsite,49,3,5,High,Depression,Yes,No Change,3,Unsatisfied,Poor
EMP4182,26,Female,Healthcare,Onsite,58,8,4,Medium,Burnout,No,Increase,2,Satisfied,Poor
EMP4183,30,Female,Healthcare,Hybrid,32,10,3,Low,,No,No Change,2,Unsatisfied,Good
EMP4184,45,Male,Consulting,Onsite,49,14,5,High,Burnout,Yes,Decrease,3,Unsatisfied,Good
EMP4185,57,Female,Education,Remote,20,0,2,High,,No,No Change,4,Neutral,Good
EMP4186,35,Male,Healthcare,Remote,39,14,5,High,Anxiety,No,Decrease,5,Neutral,Good
EMP4187,38,Prefer not to say,Consulting,Hybrid,37,11,4,High,Anxiety,Yes,No Change,1,Satisfied,Average
EMP4188,32,Prefer not to say,Education,Onsite,23,10,3,High,Depression,No,Decrease,2,Unsatisfied,Good
EMP4189,26,Female,Healthcare,Hybrid,40,13,1,Medium,,Yes,Decrease,3,Unsatisfied,Poor
EMP4190,29,Male,Healthcare,Hybrid,31,14,1,Low,Depression,No,No Change,5,Neutral,Poor
EMP4191,49,Male,IT,Hybrid,52,13,5,High,,No,No Change,5,Neutral,Good
EMP4192,53,Female,Finance,Hybrid,23,2,3,High,Burnout,Yes,Increase,1,Unsatisfied,Average
EMP4193,52,Female,Retail,Hybrid,34,11,1,Medium,Anxiety,No,Increase,4,Satisfied,Poor
EMP4194,31,Female,Finance,Onsite,35,15,3,Medium,,Yes,Increase,4,Unsatisfied,Good
EMP4195,49,Female,Education,Remote,22,0,3,High,Anxiety,Yes,Decrease,5,Unsatisfied,Good
EMP4196,58,Male,IT,Onsite,29,14,1,Low,Depression,No,No Change,1,Satisfied,Poor
EMP4197,43,Male,Education,Hybrid,60,4,4,Low,Depression,Yes,No Change,3,Unsatisfied,Average
EMP4198,56,Non-binary,Finance,Onsite,60,12,5,Low,Anxiety,No,Decrease,5,Satisfied,Poor
EMP4199,34,Non-binary,Consulting,Hybrid,49,0,4,Low,Depression,No,Decrease,3,Unsatisfied,Average
EMP4200,55,Male,Healthcare,Onsite,41,10,2,Medium,,Yes,Increase,5,Satisfied,Average
EMP4201,42,Male,Education,Hybrid,30,0,2,Medium,Depression,No,Increase,5,Neutral,Poor
EMP4202,51,Female,Education,Hybrid,56,3,2,Low,,No,Increase,5,Satisfied,Good
EMP4203,57,Prefer not to say,Education,Onsite,24,13,3,High,Anxiety,No,No Change,2,Unsatisfied,Average
EMP4204,29,Prefer not to say,Retail,Hybrid,41,8,4,Low,Anxiety,No,No Change,1,Unsatisfied,Average
EMP4205,24,Prefer not to say,Retail,Hybrid,55,1,5,Medium,Depression,No,Decrease,2,Unsatisfied,Average
EMP4206,44,Male,Healthcare,Remote,35,9,3,High,Burnout,No,Decrease,3,Neutral,Good
EMP4207,34,Non-binary,IT,Remote,42,1,1,Low,Depression,Yes,Increase,3,Satisfied,Poor
EMP4208,23,Female,Finance,Onsite,24,9,2,Medium,Anxiety,No,Decrease,4,Satisfied,Good
EMP4209,44,Prefer not to say,IT,Remote,30,8,1,High,Depression,Yes,Decrease,2,Neutral,Good
EMP4210,46,Male,Healthcare,Hybrid,49,0,5,Medium,Anxiety,No,No Change,4,Satisfied,Poor
EMP4211,38,Non-binary,Education,Remote,58,4,2,Low,Burnout,No,Decrease,3,Unsatisfied,Poor
EMP4212,35,Female,Consulting,Hybrid,43,14,5,High,Depression,Yes,No Change,5,Unsatisfied,Good
EMP4213,41,Prefer not to say,Retail,Onsite,43,8,2,Low,Anxiety,Yes,Increase,5,Unsatisfied,Poor
EMP4214,42,Prefer not to say,IT,Onsite,21,0,2,Low,,No,No Change,4,Satisfied,Good
EMP4215,50,Prefer not to say,IT,Onsite,59,1,5,Low,Depression,No,Increase,1,Neutral,Good
EMP4216,60,Non-binary,Consulting,Hybrid,50,14,2,High,,Yes,Decrease,3,Unsatisfied,Good
EMP4217,54,Male,Retail,Onsite,46,9,1,Low,,No,No Change,3,Unsatisfied,Poor
EMP4218,31,Male,Consulting,Remote,34,2,4,Medium,,No,Increase,4,Neutral,Poor
EMP4219,35,Non-binary,Healthcare,Onsite,36,14,2,Medium,Depression,Yes,No Change,4,Unsatisfied,Good
EMP4220,46,Prefer not to say,Finance,Hybrid,39,10,1,High,Burnout,No,Decrease,5,Satisfied,Good
EMP4221,56,Prefer not to say,IT,Remote,59,15,4,Low,,No,Decrease,4,Unsatisfied,Poor
EMP4222,47,Prefer not to say,Retail,Remote,50,12,4,Low,Burnout,Yes,Decrease,2,Unsatisfied,Poor
EMP4223,59,Prefer not to say,Retail,Remote,40,6,4,Medium,Depression,No,Increase,3,Satisfied,Poor
EMP4224,48,Non-binary,Retail,Onsite,49,7,1,High,Depression,Yes,Decrease,4,Unsatisfied,Poor
EMP4225,28,Prefer not to say,Education,Remote,44,8,5,Low,Anxiety,No,No Change,4,Satisfied,Poor
EMP4226,30,Male,IT,Remote,27,7,3,Low,Depression,Yes,No Change,5,Neutral,Good
EMP4227,24,Male,Consulting,Onsite,28,13,2,Medium,,No,Decrease,2,Neutral,Average
EMP4228,47,Non-binary,Finance,Remote,36,5,3,High,Anxiety,No,Increase,2,Neutral,Poor
EMP4229,34,Prefer not to say,Education,Remote,35,8,4,Medium,Anxiety,Yes,No Change,3,Satisfied,Poor
EMP4230,59,Prefer not to say,Finance,Hybrid,36,7,4,High,Anxiety,Yes,No Change,1,Unsatisfied,Good
EMP4231,52,Male,Education,Onsite,34,8,2,Medium,,No,No Change,5,Unsatisfied,Good
EMP4232,57,Prefer not to say,Healthcare,Onsite,52,3,3,Medium,Burnout,Yes,Increase,4,Neutral,Good
EMP4233,49,Prefer not to say,Finance,Onsite,21,5,2,Medium,Burnout,No,Decrease,1,Unsatisfied,Good
EMP4234,26,Non-binary,Retail,Remote,55,8,1,Medium,Burnout,No,No Change,3,Unsatisfied,Good
EMP4235,39,Female,IT,Onsite,43,11,2,Low,Anxiety,No,Decrease,2,Satisfied,Poor
EMP4236,59,Non-binary,Education,Hybrid,52,15,1,Medium,Anxiety,No,Decrease,4,Neutral,Good
EMP4237,38,Non-binary,Manufacturing,Remote,37,2,2,Medium,Anxiety,Yes,No Change,3,Satisfied,Poor
EMP4238,60,Non-binary,Healthcare,Hybrid,43,2,3,High,Burnout,No,Decrease,4,Neutral,Average
EMP4239,48,Female,Finance,Onsite,57,11,2,Low,Anxiety,Yes,Decrease,3,Unsatisfied,Good
EMP4240,45,Non-binary,Manufacturing,Remote,39,13,4,Low,Burnout,Yes,Increase,3,Unsatisfied,Good
EMP4241,32,Female,IT,Remote,21,13,3,Medium,Anxiety,No,No Change,2,Unsatisfied,Good
EMP4242,52,Male,Retail,Onsite,26,5,2,Low,Burnout,Yes,Decrease,5,Satisfied,Good
EMP4243,26,Male,IT,Hybrid,51,13,2,High,Burnout,Yes,Increase,3,Satisfied,Good
EMP4244,38,Non-binary,Manufacturing,Remote,55,9,2,Low,Burnout,No,Decrease,4,Satisfied,Average
EMP4245,23,Non-binary,Manufacturing,Hybrid,47,11,3,Low,Burnout,Yes,No Change,1,Unsatisfied,Average
EMP4246,29,Male,Healthcare,Hybrid,57,15,4,Low,,No,Increase,3,Satisfied,Poor
EMP4247,49,Female,Education,Remote,37,1,4,High,Anxiety,Yes,Decrease,2,Neutral,Average
EMP4248,29,Male,Education,Onsite,36,10,1,Medium,Burnout,No,No Change,1,Satisfied,Good
EMP4249,36,Male,Finance,Onsite,36,14,2,High,Burnout,Yes,Decrease,5,Satisfied,Poor
EMP4250,44,Male,Retail,Remote,28,5,3,Medium,Anxiety,Yes,Decrease,3,Unsatisfied,Average
EMP4251,31,Female,Consulting,Hybrid,23,5,1,Medium,Burnout,Yes,Decrease,2,Satisfied,Average
EMP4252,58,Female,Education,Onsite,25,12,3,High,,No,Increase,5,Neutral,Average
EMP4253,49,Prefer not to say,Retail,Onsite,28,10,5,Medium,Anxiety,No,No Change,4,Neutral,Average
EMP4254,55,Male,Manufacturing,Hybrid,39,8,1,High,Burnout,No,Decrease,5,Unsatisfied,Poor
EMP4255,51,Prefer not to say,IT,Onsite,44,2,3,Low,Depression,No,Decrease,1,Satisfied,Good
EMP4256,27,Non-binary,Education,Onsite,22,0,5,Medium,Burnout,Yes,Increase,3,Satisfied,Average
EMP4257,56,Male,Retail,Onsite,46,5,5,Medium,Burnout,Yes,No Change,5,Satisfied,Poor
EMP4258,24,Male,Finance,Onsite,30,13,5,Low,,Yes,Increase,3,Neutral,Average
EMP4259,24,Female,Finance,Onsite,42,5,3,Low,,No,Increase,3,Satisfied,Average
EMP4260,29,Male,Education,Hybrid,31,3,4,Medium,Depression,Yes,Decrease,1,Unsatisfied,Good
EMP4261,58,Non-binary,Healthcare,Onsite,44,3,2,Low,Depression,Yes,No Change,2,Unsatisfied,Poor
EMP4262,31,Prefer not to say,Retail,Remote,53,1,3,Medium,Anxiety,Yes,Decrease,2,Unsatisfied,Poor
EMP4263,30,Prefer not to say,Retail,Remote,47,9,4,Low,Depression,No,No Change,1,Satisfied,Average
EMP4264,43,Female,IT,Hybrid,31,14,5,Medium,,No,Decrease,4,Unsatisfied,Average
EMP4265,26,Prefer not to say,Finance,Onsite,50,14,4,Low,Anxiety,No,Decrease,1,Satisfied,Good
EMP4266,45,Prefer not to say,Manufacturing,Hybrid,55,2,1,Medium,Anxiety,Yes,No Change,4,Neutral,Good
EMP4267,22,Male,Healthcare,Hybrid,37,11,1,High,,Yes,Decrease,2,Unsatisfied,Good
EMP4268,50,Male,Finance,Onsite,57,5,2,Medium,Burnout,Yes,No Change,1,Satisfied,Average
EMP4269,48,Non-binary,IT,Onsite,27,14,4,Low,Depression,No,Increase,4,Neutral,Good
EMP4270,58,Female,Education,Remote,43,11,2,Medium,Burnout,Yes,No Change,5,Neutral,Poor
EMP4271,35,Male,Finance,Remote,28,5,5,Low,Depression,No,No Change,2,Satisfied,Poor
EMP4272,53,Non-binary,Manufacturing,Hybrid,46,11,4,High,Anxiety,No,Increase,5,Unsatisfied,Poor
EMP4273,25,Prefer not to say,Consulting,Remote,36,10,2,High,Anxiety,No,Increase,2,Satisfied,Good
EMP4274,53,Male,Finance,Remote,48,10,1,Medium,Burnout,No,Decrease,1,Neutral,Poor
EMP4275,29,Prefer not to say,IT,Hybrid,36,12,1,Low,Anxiety,Yes,No Change,1,Satisfied,Poor
EMP4276,25,Non-binary,Retail,Hybrid,56,0,5,Low,Depression,No,Decrease,1,Unsatisfied,Poor
EMP4277,31,Non-binary,IT,Hybrid,51,0,2,Low,,No,Increase,1,Satisfied,Good
EMP4278,52,Female,Finance,Remote,29,7,2,High,Burnout,No,No Change,3,Satisfied,Average
EMP4279,34,Prefer not to say,Consulting,Remote,56,14,1,High,Burnout,Yes,Decrease,4,Satisfied,Average
EMP4280,45,Male,Retail,Onsite,31,4,2,Medium,Depression,No,No Change,5,Unsatisfied,Average
EMP4281,47,Non-binary,Education,Onsite,38,8,3,High,Burnout,Yes,Decrease,3,Neutral,Poor
EMP4282,27,Non-binary,Manufacturing,Hybrid,32,4,4,High,,No,No Change,3,Unsatisfied,Average
EMP4283,26,Non-binary,Manufacturing,Hybrid,35,3,2,Low,Anxiety,Yes,Decrease,3,Unsatisfied,Good
EMP4284,37,Non-binary,Finance,Hybrid,56,10,4,Medium,Depression,No,No Change,5,Unsatisfied,Poor
EMP4285,60,Female,Manufacturing,Hybrid,60,11,3,Medium,Anxiety,Yes,Decrease,2,Neutral,Good
EMP4286,29,Non-binary,Education,Onsite,44,15,5,Low,Depression,Yes,No Change,2,Satisfied,Average
EMP4287,27,Non-binary,IT,Hybrid,30,4,4,Medium,,Yes,Decrease,5,Unsatisfied,Poor
EMP4288,36,Non-binary,Manufacturing,Remote,38,1,2,High,Burnout,Yes,No Change,2,Satisfied,Poor
EMP4289,52,Male,IT,Remote,35,5,5,Low,Anxiety,Yes,No Change,5,Unsatisfied,Good
EMP4290,37,Male,Education,Hybrid,60,9,3,High,Depression,Yes,Decrease,4,Neutral,Poor
EMP4291,55,Female,Consulting,Remote,59,6,5,Low,Burnout,No,No Change,3,Neutral,Average
EMP4292,51,Male,Finance,Onsite,24,3,3,Medium,Anxiety,Yes,Increase,2,Neutral,Good
EMP4293,37,Female,Consulting,Remote,26,10,3,Medium,,Yes,No Change,3,Satisfied,Poor
EMP4294,28,Female,Consulting,Onsite,58,9,3,High,Burnout,Yes,No Change,2,Unsatisfied,Poor
EMP4295,28,Non-binary,Consulting,Onsite,32,5,3,Medium,Anxiety,Yes,Decrease,4,Neutral,Poor
EMP4296,47,Female,Consulting,Hybrid,21,0,4,Medium,Burnout,No,No Change,3,Unsatisfied,Average
EMP4297,23,Female,Education,Remote,39,10,1,Low,,Yes,No Change,3,Unsatisfied,Good
EMP4298,32,Non-binary,Healthcare,Hybrid,53,3,3,High,Depression,Yes,Decrease,1,Satisfied,Poor
EMP4299,38,Non-binary,Consulting,Onsite,20,3,4,Medium,Anxiety,Yes,Decrease,3,Unsatisfied,Poor
EMP4300,22,Prefer not to say,Manufacturing,Hybrid,39,12,1,Low,,Yes,Increase,5,Satisfied,Poor
EMP4301,32,Male,Education,Hybrid,46,3,1,High,Anxiety,No,Increase,5,Unsatisfied,Good
EMP4302,22,Female,Retail,Remote,28,13,4,Low,Depression,Yes,Increase,1,Unsatisfied,Poor
EMP4303,46,Male,IT,Onsite,44,10,1,High,Anxiety,No,No Change,3,Satisfied,Average
EMP4304,30,Non-binary,Manufacturing,Remote,32,7,2,Low,Burnout,Yes,No Change,1,Neutral,Poor
EMP4305,25,Female,IT,Onsite,54,4,5,Medium,,No,Increase,3,Unsatisfied,Average
EMP4306,49,Female,IT,Onsite,36,8,1,Medium,Depression,Yes,Increase,5,Unsatisfied,Average
EMP4307,51,Prefer not to say,Consulting,Remote,52,9,1,High,Burnout,No,Decrease,4,Satisfied,Good
EMP4308,57,Prefer not to say,Education,Remote,26,6,4,High,Depression,No,Decrease,1,Neutral,Poor
EMP4309,58,Male,Education,Onsite,36,0,3,Medium,,Yes,Decrease,4,Satisfied,Average
EMP4310,45,Prefer not to say,Manufacturing,Remote,27,15,4,Medium,Anxiety,No,No Change,2,Unsatisfied,Good
EMP4311,32,Prefer not to say,IT,Hybrid,56,11,1,High,Burnout,Yes,No Change,1,Neutral,Average
EMP4312,45,Non-binary,Consulting,Onsite,53,10,1,Low,Burnout,Yes,No Change,2,Neutral,Average
EMP4313,28,Female,Retail,Remote,35,8,2,High,,No,Increase,2,Unsatisfied,Good
EMP4314,22,Non-binary,Education,Remote,57,3,5,High,Burnout,No,No Change,5,Unsatisfied,Good
EMP4315,41,Non-binary,Finance,Remote,36,10,1,High,,No,No Change,5,Unsatisfied,Poor
EMP4316,37,Non-binary,Healthcare,Hybrid,47,0,3,High,Burnout,Yes,Increase,4,Neutral,Poor
EMP4317,25,Female,Healthcare,Remote,36,8,5,Low,Anxiety,No,Increase,5,Satisfied,Poor
EMP4318,33,Female,Consulting,Onsite,55,14,2,High,Anxiety,Yes,Increase,5,Unsatisfied,Average
EMP4319,50,Male,Finance,Onsite,27,9,1,Low,Depression,Yes,Decrease,2,Satisfied,Poor
EMP4320,56,Prefer not to say,Retail,Remote,24,14,5,Low,Anxiety,Yes,Decrease,1,Unsatisfied,Poor
EMP4321,51,Non-binary,Finance,Hybrid,29,2,5,Medium,Depression,Yes,Decrease,1,Satisfied,Poor
EMP4322,42,Non-binary,IT,Hybrid,37,10,4,High,Depression,No,Decrease,5,Satisfied,Poor
EMP4323,50,Male,Manufacturing,Hybrid,53,7,1,High,Depression,No,Decrease,4,Satisfied,Average
EMP4324,48,Non-binary,Consulting,Hybrid,60,14,3,Medium,Depression,Yes,Increase,5,Satisfied,Poor
EMP4325,22,Non-binary,Consulting,Onsite,37,2,2,Low,Anxiety,Yes,Increase,2,Satisfied,Good
EMP4326,30,Male,Healthcare,Remote,27,14,5,Low,,No,Increase,2,Satisfied,Good
EMP4327,44,Female,Manufacturing,Remote,55,0,1,High,Burnout,No,Decrease,4,Neutral,Good
EMP4328,23,Male,Education,Hybrid,20,11,4,High,Anxiety,No,Decrease,3,Neutral,Average
EMP4329,55,Male,Retail,Onsite,37,8,3,Medium,Depression,No,Increase,5,Unsatisfied,Good
EMP4330,35,Non-binary,Manufacturing,Onsite,54,11,5,Medium,Anxiety,Yes,Decrease,3,Neutral,Good
EMP4331,55,Non-binary,Healthcare,Hybrid,38,9,5,Medium,Burnout,No,Decrease,2,Unsatisfied,Poor
EMP4332,57,Prefer not to say,Finance,Remote,48,6,3,Medium,Depression,Yes,No Change,1,Unsatisfied,Good
EMP4333,32,Male,Manufacturing,Remote,43,9,5,Low,Anxiety,No,Decrease,4,Unsatisfied,Average
EMP4334,22,Prefer not to say,Education,Hybrid,29,0,4,Low,,Yes,Decrease,3,Satisfied,Average
EMP4335,55,Non-binary,Retail,Hybrid,40,9,1,High,,No,Decrease,4,Neutral,Poor
EMP4336,47,Prefer not to say,Healthcare,Remote,33,1,2,Medium,Burnout,Yes,Decrease,4,Unsatisfied,Poor
EMP4337,44,Male,Retail,Onsite,53,15,2,Low,Depression,Yes,Increase,5,Satisfied,Average
EMP4338,58,Prefer not to say,Manufacturing,Hybrid,54,15,2,High,,No,Increase,4,Unsatisfied,Poor
EMP4339,56,Female,Manufacturing,Remote,44,0,1,High,,Yes,No Change,3,Neutral,Good
EMP4340,40,Female,Finance,Remote,41,4,1,High,Depression,Yes,Decrease,2,Neutral,Poor
EMP4341,56,Male,Finance,Remote,25,12,1,Low,,No,Decrease,4,Neutral,Average
EMP4342,45,Male,Retail,Remote,21,15,4,Low,Depression,Yes,Decrease,1,Unsatisfied,Good
EMP4343,56,Non-binary,Education,Remote,53,11,4,Medium,,No,Decrease,4,Unsatisfied,Good
EMP4344,30,Male,IT,Onsite,41,0,1,High,,Yes,Increase,4,Neutral,Good
EMP4345,34,Female,Finance,Remote,41,0,1,Medium,Anxiety,No,Increase,4,Unsatisfied,Average
EMP4346,57,Male,Manufacturing,Onsite,42,15,1,Medium,Depression,Yes,Decrease,2,Satisfied,Good
EMP4347,32,Male,Education,Onsite,23,14,2,Low,,Yes,Decrease,1,Unsatisfied,Poor
EMP4348,46,Non-binary,Manufacturing,Remote,41,8,5,Medium,,No,Decrease,5,Neutral,Average
EMP4349,40,Female,Healthcare,Remote,52,0,2,High,Depression,Yes,Decrease,1,Neutral,Average
EMP4350,60,Male,Retail,Onsite,26,9,5,High,Burnout,Yes,Increase,1,Neutral,Poor
EMP4351,37,Prefer not to say,Manufacturing,Remote,20,5,2,Low,,No,No Change,2,Unsatisfied,Poor
EMP4352,54,Prefer not to say,IT,Onsite,21,0,5,Low,Burnout,No,No Change,1,Unsatisfied,Poor
EMP4353,38,Male,Manufacturing,Onsite,24,5,1,Medium,,No,No Change,2,Satisfied,Good
EMP4354,50,Prefer not to say,Healthcare,Remote,58,4,3,High,Burnout,Yes,Increase,3,Unsatisfied,Average
EMP4355,46,Female,Finance,Hybrid,29,12,4,Medium,Depression,No,Decrease,5,Satisfied,Average
EMP4356,26,Male,Education,Onsite,55,0,3,Medium,Anxiety,Yes,Increase,1,Unsatisfied,Average
EMP4357,52,Non-binary,Healthcare,Remote,32,7,3,Medium,Anxiety,Yes,No Change,1,Neutral,Good
